$ paste ~/ismo.a.txt ~/ismo.b.txt | awk '{ print $1, $2, $4}'

eruditismo	ˌeɾudʒitʃˈizmʊ	ˌeɾudʒitʃˈizmʊ
escapismo	ˌeskapˈizmʊ	ˌeskapˈizmʊ
escolasticismo	ˌeskolˌastʃisˈizmʊ	ˌeskolˌastʃisˈizmʊ
escotismo	ˌeskotʃˈizmʊ	ˌeskotʃˈizmʊ
escutismo	ˌeskutʃˈizmʊ	ˌeskutʃˈizmʊ
eslavismo	ˌezlavˈizmʊ	ˌezlavˈizmʊ
esnobismo	ˌeznobˈizmʊ	ˌeznobˈizmʊ
esoterismo	ˌezoteɾˈizmʊ	ˌezoteɾˈizmʊ
espanholismo	ˌespɐ̃ɲolˈizmʊ	ˌespɐ̃ɲolˈizmʊ
esperantismo	ˌespeɾɐ̃ntʃˈizmʊ	ˌespeɾɐ̃ntʃˈizmʊ
Espinozismo	ˌespinozˈizmʊ	ˌespinozˈizmʊ
espiritismo	ˌespiɾitʃˈizmʊ	ˌespiɾitʃˈizmʊ
espiritualismo	ˌespiɾˌitualˈizmʊ	ˌespiɾˌitualˈizmʊ
esportismo	ˌespoɾtʃˈizmʊ	ˌespoɾtʃˈizmʊ
esquematismo	ˌeskematʃˈizmʊ	ˌeskematʃˈizmʊ
esquerdismo	ˌeskeɾdʒˈizmʊ	ˌeskeɾdʒˈizmʊ
essencialismo	ˌeseɪnsˌialˈizmʊ	ˌeseɪnsˌialˈizmʊ
estadismo	ˌestadʒˈizmʊ	ˌestadʒˈizmʊ
Estalinismo	ˌestalinˈizmʊ	ˌestalinˈizmʊ
estatismo	ˌestatʃˈizmʊ	ˌestatʃˈizmʊ
esteticismo	ˌestetʃisˈizmʊ	ˌestetʃisˈizmʊ
estetismo	ˌestetʃˈizmʊ	ˌestetʃˈizmʊ
estigmatismo	ˌestʃiɡmatʃˈizmʊ	ˌestʃiɡmatʃˈizmʊ
estilismo	ˌestʃilˈizmʊ	ˌestʃilˈizmʊ
estoicismo	ˌestoɪsˈizmʊ	ˌestoɪsˈizmʊ
estrabismo	ˌestɾabˈizmʊ	ˌestɾabˈizmʊ
estrangeirismo	ˌestɾɐ̃nʒeɪɾˈizmʊ	ˌestɾɐ̃nʒeɪɾˈizmʊ
estruturalismo	ˌestɾutˌuɾalˈizmʊ	ˌestɾutˌuɾalˈizmʊ
etilismo	ˌetʃilˈizmʊ	ˌetʃilˈizmʊ
etimologismo	ˌetʃimˌoloʒˈizmʊ	ˌetʃimˌoloʒˈizmʊ
eufemismo	ˌeʊfemˈizmʊ	ˌeʊfemˈizmʊ
eugenismo	ˌeʊʒenˈizmʊ	ˌeʊʒenˈizmʊ
eunucoidismo	ˌeʊnukoɪdʒˈizmʊ	ˌeʊnukoɪdʒˈizmʊ
evangelismo	ˌevɐ̃nʒelˈizmʊ	ˌevɐ̃nʒelˈizmʊ
evolucionismo	ˌevolˌusjonˈizmʊ	ˌevolˌusjonˈizmʊ
exclusivismo	ˌeskluzivˈizmʊ	ˌeskluzivˈizmʊ
excursionismo	ˌeskuɾsjonˈizmʊ	ˌeskuɾsjonˈizmʊ
exemplarismo	ˌezeɪmplaɾˈizmʊ	ˌezeɪmplaɾˈizmʊ
exibicionismo	ˌezibˌisjonˈizmʊ	ˌezibˌisjonˈizmʊ
existencialismo	ˌezistˌeɪnsialˈizmʊ	ˌezistˌeɪnsialˈizmʊ
exorcismo	ˌezoɾsˈizmʊ	ˌezoɾsˈizmʊ
exoterismo	ˌezoteɾˈizmʊ	ˌezoteɾˈizmʊ
exotismo	ˌezotʃˈizmʊ	ˌezotʃˈizmʊ
expansionismo	ˌespɐ̃nsjonˈizmʊ	ˌespɐ̃nsjonˈizmʊ
experimentalismo	ˌespeɾˌimeɪntalˈizmʊ	ˌespeɾˌimeɪntalˈizmʊ
expressionismo	ˌespɾesjonˈizmʊ	ˌespɾesjonˈizmʊ
extremismo	ˌestɾemˈizmʊ	ˌestɾemˈizmʊ
facciosismo	fˌaksiozˈizmʊ	fˌaksiozˈizmʊ
facilitismo	fˌasilitʃˈizmʊ	fˌasilitʃˈizmʊ
fanatismo	fˌɐnatʃˈizmʊ	fˌɐnatʃˈizmʊ
faquirismo	fˌakiɾˈizmʊ	fˌakiɾˈizmʊ
fascismo	fˌasˈizmʊ	fˌasˈizmʊ
fatalismo	fˌatalˈizmʊ	fˌatalˈizmʊ
favoritismo	fˌavoɾitʃˈizmʊ	fˌavoɾitʃˈizmʊ
federalismo	fˌedeɾalˈizmʊ	fˌedeɾalˈizmʊ
feminismo	fˌeminˈizmʊ	fˌeminˈizmʊ
fenomenismo	fˌenomenˈizmʊ	fˌenomenˈizmʊ
ferrimagnetismo	fˌeximˌaɡnetʃˈizmʊ	fˌeximˌaɡnetʃˈizmʊ
ferromagnetismo	fˌexomˌaɡnetʃˈizmʊ	fˌexomˌaɡnetʃˈizmʊ
fetichismo	fˌetʃiʃˈizmʊ	fˌetʃiʃˈizmʊ
feudalismo	fˌeʊdalˈizmʊ	fˌeʊdalˈizmʊ
filantropismo	fˌilɐ̃ntɾopˈizmʊ	fˌilɐ̃ntɾopˈizmʊ
filatelismo	fˌilatelˈizmʊ	fˌilatelˈizmʊ
filosofismo	fˌilozofˈizmʊ	fˌilozofˈizmʊ
finalismo	fˌinalˈizmʊ	fˌinalˈizmʊ
fisicalismo	fˌizikalˈizmʊ	fˌizikalˈizmʊ
fisicismo	fˌizisˈizmʊ	fˌizisˈizmʊ
flexionismo	flˌeksjonˈizmʊ	flˌeksjonˈizmʊ
folclorismo	fˌowkloɾˈizmʊ	fˌowkloɾˈizmʊ
foneticismo	fˌonetʃisˈizmʊ	fˌonetʃisˈizmʊ
fonetismo	fˌonetʃˈizmʊ	fˌonetʃˈizmʊ
formalismo	fˌoɾmalˈizmʊ	fˌoɾmalˈizmʊ
fotomagnetismo	fˌotomˌaɡnetʃˈizmʊ	fˌotomˌaɡnetʃˈizmʊ
fototropismo	fˌototɾopˈizmʊ	fˌototɾopˈizmʊ
francesismo	fɾˌɐ̃nsezˈizmʊ	fɾˌɐ̃nsezˈizmʊ
franquismo	fɾˌɐ̃ŋkˈizmʊ	fɾˌɐ̃ŋkˈizmʊ
frentismo	fɾˌeɪntʃˈizmʊ	fɾˌeɪntʃˈizmʊ
freudismo	fɾˌeʊdʒˈizmʊ	fɾɔɪdʒˈizmʊ
funcionalismo	fˌũnsjonalˈizmʊ	fˌũnsjonalˈizmʊ
fundamentalismo	fˌũndɐmˌeɪntalˈizmʊ	fˌũndɐmˌeɪntalˈizmʊ
fundismo	fˌũndʒˈizmʊ	fˌũndʒˈizmʊ
futurismo	fˌutuɾˈizmʊ	fˌutuɾˈizmʊ
galicismo	ɡˌalisˈizmʊ	ɡˌalisˈizmʊ
galvanismo	ɡˌaʊvɐnˈizmʊ	ɡˌaʊvɐnˈizmʊ
gatunismo	ɡˌatunˈizmʊ	ɡˌatunˈizmʊ
generacionismo	ʒˌeneɾˌasjonˈizmʊ	ʒˌeneɾˌasjonˈizmʊ
geneticismo	ʒˌenetʃisˈizmʊ	ʒˌenetʃisˈizmʊ
gentilismo	ʒˌeɪntʃilˈizmʊ	ʒˌeɪntʃilˈizmʊ
geocentrismo	ʒˌeoseɪntɾˈizmʊ	ʒˌeoseɪntɾˈizmʊ
geotermismo	ʒˌeoteɾmˈizmʊ	ʒˌeoteɾmˈizmʊ
geotropismo	ʒˌeotɾopˈizmʊ	ʒˌeotɾopˈizmʊ
germanismo	ʒˌeɾmɐnˈizmʊ	ʒˌeɾmɐnˈizmʊ
gestaltismo	ʒˌestaʊtʃˈizmʊ	ɡˌeʃtawtʃˈizmʊ
gigantismo	ʒˌiɡɐ̃ntʃˈizmʊ	ʒˌiɡɐ̃ntʃˈizmʊ
globalismo	ɡlˌobalˈizmʊ	ɡlˌobalˈizmʊ
glossematismo	ɡlˌosematʃˈizmʊ	ɡlˌosematʃˈizmʊ
gnosticismo	ɡnˌostʃisˈizmʊ	ɡnˌostʃisˈizmʊ
golpismo	ɡˌowpˈizmʊ	ɡˌowpˈizmʊ
gongorismo	ɡˌõŋɡoɾˈizmʊ	ɡˌõŋɡoɾˈizmʊ
governismo	ɡˌoveɾnˈizmʊ	ɡˌoveɾnˈizmʊ
gradualismo	ɡɾˌadualˈizmʊ	ɡɾˌadualˈizmʊ
grafismo	ɡɾˌafˈizmʊ	ɡɾˌafˈizmʊ
gramaticalismo	ɡɾˌɐmatʃˌikalˈizmʊ	ɡɾˌɐmatʃˌikalˈizmʊ
gregarismo	ɡɾˌeɡaɾˈizmʊ	ɡɾˌeɡaɾˈizmʊ
grosseirismo	ɡɾˌoseɪɾˈizmʊ	ɡɾˌoseɪɾˈizmʊ
habitualismo	ˌabitˌualˈizmʊ	ˌabitˌualˈizmʊ
halterofilismo	ˌaʊteɾˌofilˈizmʊ	ˌaʊteɾˌofilˈizmʊ
hedonismo	ˌedonˈizmʊ	ˌedonˈizmʊ
hegelianismo	ˌeʒelˌiɐnˈizmʊ	ˌeʒelˌiɐnˈizmʊ
hegelismo	ˌeʒelˈizmʊ	heɡelˈizmʊ
helenismo	ˌelenˈizmʊ	ˌelenˈizmʊ
heliocentrismo	ˌeliˌoseɪntɾˈizmʊ	ˌeliˌoseɪntɾˈizmʊ
hermafroditismo	ˌeɾmafɾˌodʒitʃˈizmʊ	ˌeɾmafɾˌodʒitʃˈizmʊ
hermetismo	ˌeɾmetʃˈizmʊ	ˌeɾmetʃˈizmʊ
hibridismo	ˌibɾidʒˈizmʊ	ˌibɾidʒˈizmʊ
hiperbolismo	ˌipeɾbolˈizmʊ	ˌipeɾbolˈizmʊ
hipismo	ˌipˈizmʊ	ˌipˈizmʊ
hipnotismo	ˌipnotʃˈizmʊ	ˌipnotʃˈizmʊ
hipocratismo	ˌipokɾatʃˈizmʊ	ˌipokɾatʃˈizmʊ
hispanismo	ˌispɐnˈizmʊ	ˌispɐnˈizmʊ
histericismo	ˌisteɾisˈizmʊ	ˌisteɾisˈizmʊ
histerismo	ˌisteɾˈizmʊ	ˌisteɾˈizmʊ
historicismo	ˌistoɾisˈizmʊ	ˌistoɾisˈizmʊ
Hitlerismo	ˌitleɾˈizmʊ	hitleɾˈizmʊ
holiganismo	ˌoliɡɐnˈizmʊ	ˌoliɡɐnˈizmʊ
holismo	ˌolˈizmʊ	ˌolˈizmʊ
homeomorfismo	ˌomeˌomoɾfˈizmʊ	ˌomeˌomoɾfˈizmʊ
homofonismo	ˌomofonˈizmʊ	ˌomofonˈizmʊ
homomorfismo	ˌomomoɾfˈizmʊ	ˌomomoɾfˈizmʊ
homossexualismo	ˌomosˌeksualˈizmʊ	ˌomosˌeksualˈizmʊ
humanismo	ˌumɐnˈizmʊ	ˌumɐnˈizmʊ
humanitarismo	ˌumɐnˌitaɾˈizmʊ	ˌumɐnˌitaɾˈizmʊ
humorismo	ˌumoɾˈizmʊ	ˌumoɾˈizmʊ
iatismo	ˌiatʃˈizmʊ	ˌiatʃˈizmʊ
iberismo	ˌibeɾˈizmʊ	ˌibeɾˈizmʊ
idealismo	ˌidealˈizmʊ	ˌidealˈizmʊ
idiotismo	ˌidʒiotʃˈizmʊ	ˌidʒiotʃˈizmʊ
idolatrarismo	ˌidolˌatɾaɾˈizmʊ	ˌidolˌatɾaɾˈizmʊ
ignorantismo	ˌiɡnoɾɐ̃ntʃˈizmʊ	ˌiɡnoɾɐ̃ntʃˈizmʊ
igualitarismo	ˌiɡwalˌitaɾˈizmʊ	ˌiɡwalˌitaɾˈizmʊ
iluminismo	ˌiluminˈizmʊ	ˌiluminˈizmʊ
ilusionismo	ˌiluzjonˈizmʊ	ˌiluzjonˈizmʊ
imanentismo	ˌimɐneɪntʃˈizmʊ	ˌimɐneɪntʃˈizmʊ
imaterialismo	ˌimatˌeɾialˈizmʊ	ˌimatˌeɾialˈizmʊ
imediatismo	ˌimedʒˌiatʃˈizmʊ	ˌimedʒˌiatʃˈizmʊ
imobilismo	ˌimobilˈizmʊ	ˌimobilˈizmʊ
imoralismo	ˌimoɾalˈizmʊ	ˌimoɾalˈizmʊ
imperialismo	ˌĩmpeɾˌialˈizmʊ	ˌĩmpeɾˌialˈizmʊ
impressionismo	ˌĩmpɾesjonˈizmʊ	ˌĩmpɾesjonˈizmʊ
impulsivismo	ˌĩmpuwsivˈizmʊ	ˌĩmpuwsivˈizmʊ
inatismo	ˌinatʃˈizmʊ	ˌinatʃˈizmʊ
incivismo	ˌĩnsivˈizmʊ	ˌĩnsivˈizmʊ
incondicionalismo	ˌĩŋkõndʒˌisjonalˈizmʊ	ˌĩŋkõndʒˌisjonalˈizmʊ
inconformismo	ˌĩŋkõnfoɾmˈizmʊ	ˌĩŋkõnfoɾmˈizmʊ
indeterminismo	ˌĩndetˌeɾminˈizmʊ	ˌĩndetˌeɾminˈizmʊ
indianismo	ˌĩndʒiɐnˈizmʊ	ˌĩndʒiɐnˈizmʊ
indiferentismo	ˌĩndʒifˌeɾeɪntʃˈizmʊ	ˌĩndʒifˌeɾeɪntʃˈizmʊ
individualismo	ˌĩndʒivˌidualˈizmʊ	ˌĩndʒivˌidualˈizmʊ
industrialismo	ˌĩndustɾˌialˈizmʊ	ˌĩndustɾˌialˈizmʊ
ineditismo	ˌinedʒitʃˈizmʊ	ˌinedʒitʃˈizmʊ
infalibilismo	ˌĩnfalˌibilˈizmʊ	ˌĩnfalˌibilˈizmʊ
infantilismo	ˌĩnfɐ̃ntʃilˈizmʊ	ˌĩnfɐ̃ntʃilˈizmʊ
inflacionismo	ˌĩnflasjonˈizmʊ	ˌĩnflasjonˈizmʊ
inglesismo	ˌĩŋɡlezˈizmʊ	ˌĩŋɡlezˈizmʊ
instrumentalismo	ˌĩnstɾumˌeɪntalˈizmʊ	ˌĩnstɾumˌeɪntalˈizmʊ
integralismo	ˌĩnteɡɾalˈizmʊ	ˌĩnteɡɾalˈizmʊ
integrismo	ˌĩnteɡɾˈizmʊ	ˌĩnteɡɾˈizmʊ
intelectualismo	ˌĩntelˌektualˈizmʊ	ˌĩntelˌektualˈizmʊ
intencionismo	ˌĩnteɪnsjonˈizmʊ	ˌĩnteɪnsjonˈizmʊ
internacionalismo	ˌĩnteɾnˌasjonalˈizmʊ	ˌĩnteɾnˌasjonalˈizmʊ
intervencionismo	ˌĩnteɾvˌeɪnsjonˈizmʊ	ˌĩnteɾvˌeɪnsjonˈizmʊ
intimismo	ˌĩntʃimˈizmʊ	ˌĩntʃimˈizmʊ
intolerantismo	ˌĩntolˌeɾɐ̃ntʃˈizmʊ	ˌĩntolˌeɾɐ̃ntʃˈizmʊ
intuicionismo	ˌĩntuɪsjonˈizmʊ	ˌĩntuɪsjonˈizmʊ
irracionalismo	ˌixasjˌonalˈizmʊ	ˌixasjˌonalˈizmʊ
irrealismo	ˌixealˈizmʊ	ˌixealˈizmʊ
irrequietismo	ˌixekˌietʃˈizmʊ	ˌixekˌietʃˈizmʊ
islamismo	ˌizlɐmˈizmʊ	ˌizlɐmˈizmʊ
isolacionismo	ˌizolˌasjonˈizmʊ	ˌizolˌasjonˈizmʊ
isomorfismo	ˌizomoɾfˈizmʊ	ˌizomoɾfˈizmʊ
italianismo	ˌitalˌiɐnˈizmʊ	ˌitalˌiɐnˈizmʊ
jacobinismo	ʒˌakobinˈizmʊ	ʒˌakobinˈizmʊ
janotismo	ʒˌɐnotʃˈizmʊ	ʒˌɐnotʃˈizmʊ
japonesismo	ʒˌaponezˈizmʊ	ʒˌaponezˈizmʊ
jeovismo	ʒˌeovˈizmʊ	ʒˌeovˈizmʊ
jesuitismo	ʒˌezuɪtʃˈizmʊ	ʒˌezuɪtʃˈizmʊ
jornalismo	ʒˌoɾnalˈizmʊ	ʒˌoɾnalˈizmʊ
jusnaturalismo	ʒˌuznatˌuɾalˈizmʊ	ʒˌuznatˌuɾalˈizmʊ
kantismo	kˌɐ̃ntʃˈizmʊ	kˌɐ̃ntʃˈizmʊ
laconismo	lˌakonˈizmʊ	lˌakonˈizmʊ
laicismo	lˌaɪsˈizmʊ	lˌaɪsˈizmʊ
laiquismo	lˌaɪkˈizmʊ	lˌaɪkˈizmʊ
lamechismo	lˌɐmeʃˈizmʊ	lˌɐmeʃˈizmʊ
latinismo	lˌatʃinˈizmʊ	lˌatʃinˈizmʊ
laxismo	lˌaksˈizmʊ	lˌaksˈizmʊ
lealismo	lˌealˈizmʊ	lˌealˈizmʊ
legalismo	lˌeɡalˈizmʊ	lˌeɡalˈizmʊ
Leninismo	lˌeninˈizmʊ	leninˈizmʊ
lesbianismo	lˌezbiɐnˈizmʊ	lˌezbiɐnˈizmʊ
liberalismo	lˌibeɾalˈizmʊ	lˌibeɾalˈizmʊ
linfatismo	lˌĩnfatʃˈizmʊ	lˌĩnfatʃˈizmʊ
lirismo	lˌiɾˈizmʊ	lˌiɾˈizmʊ
literatismo	lˌiteɾatʃˈizmʊ	lˌiteɾatʃˈizmʊ
logicismo	lˌoʒisˈizmʊ	lˌoʒisˈizmʊ
ludismo	lˌudʒˈizmʊ	lˌudʒˈizmʊ
lusitanismo	lˌuzitɐnˈizmʊ	lˌuzitɐnˈizmʊ
luteranismo	lˌuteɾɐnˈizmʊ	lˌuteɾɐnˈizmʊ
macabrismo	mˌakabɾˈizmʊ	mˌakabɾˈizmʊ
macarronismo	mˌakaxonˈizmʊ	mˌakaxonˈizmʊ
machismo	mˌaʃˈizmʊ	mˌaʃˈizmʊ
maçonismo	mˌasonˈizmʊ	mˌasonˈizmʊ
macrobiotismo	mˌakɾobˌiotʃˈizmʊ	mˌakɾobˌiotʃˈizmʊ
madamismo	mˌadɐmˈizmʊ	mˌadɐmˈizmʊ
magmatismo	mˌaɡmatʃˈizmʊ	mˌaɡmatʃˈizmʊ
magnetismo	mˌaɡnetʃˈizmʊ	mˌaɡnetʃˈizmʊ
malabarismo	mˌalabaɾˈizmʊ	mˌalabaɾˈizmʊ
maliquismo	mˌalikˈizmʊ	mˌalikˈizmʊ
maneirismo	mˌɐneɪɾˈizmʊ	mˌɐneɪɾˈizmʊ
maometanismo	mˌaomˌetɐnˈizmʊ	mˌaomˌetɐnˈizmʊ
maometismo	mˌaometʃˈizmʊ	mˌaometʃˈizmʊ
maquiavelismo	mˌakiˌavelˈizmʊ	mˌakiˌavelˈizmʊ
maquinismo	mˌakinˈizmʊ	mˌakinˈizmʊ
Marcelismo	mˌaɾselˈizmʊ	mˌaɾselˈizmʊ
marginalismo	mˌaɾʒinalˈizmʊ	mˌaɾʒinalˈizmʊ
marinismo	mˌaɾinˈizmʊ	mˌaɾinˈizmʊ
marxismo	mˌaɾksˈizmʊ	mˌaɾksˈizmʊ
masculinismo	mˌaskulinˈizmʊ	mˌaskulinˈizmʊ
masoquismo	mˌazokˈizmʊ	mˌazokˈizmʊ
materialismo	mˌateɾˌialˈizmʊ	mˌateɾˌialˈizmʊ
maternalismo	mˌateɾnalˈizmʊ	mˌateɾnalˈizmʊ
mecanicismo	mˌekɐnisˈizmʊ	mˌekɐnisˈizmʊ
mecanismo	mˌekɐnˈizmʊ	mˌekɐnˈizmʊ
mecenatismo	mˌesenatʃˈizmʊ	mˌesenatʃˈizmʊ
medianismo	mˌedʒiɐnˈizmʊ	mˌedʒiɐnˈizmʊ
mediatismo	mˌedʒiatʃˈizmʊ	mˌedʒiatʃˈizmʊ
medievalismo	mˌedʒiˌevalˈizmʊ	mˌedʒiˌevalˈizmʊ
mercantilismo	mˌeɾkɐ̃ntʃilˈizmʊ	mˌeɾkɐ̃ntʃilˈizmʊ
mercenarismo	mˌeɾsenaɾˈizmʊ	mˌeɾsenaɾˈizmʊ
mesmerismo	mˌezmeɾˈizmʊ	mˌezmeɾˈizmʊ
messianismo	mˌesiɐnˈizmʊ	mˌesiɐnˈizmʊ
metabolismo	mˌetabolˈizmʊ	mˌetabolˈizmʊ
metafisicismo	mˌetafˌizisˈizmʊ	mˌetafˌizisˈizmʊ
metaforismo	mˌetafoɾˈizmʊ	mˌetafoɾˈizmʊ
metamorfismo	mˌetɐmoɾfˈizmʊ	mˌetɐmoɾfˈizmʊ
meteorismo	mˌeteoɾˈizmʊ	mˌeteoɾˈizmʊ
metodismo	mˌetodʒˈizmʊ	mˌetodʒˈizmʊ
microorganismo	mˌikɾoˌoɾɡɐnˈizmʊ	mˌikɾoˌoɾɡɐnˈizmʊ
microrganismo	mˌikɾoɾɡɐnˈizmʊ	mˌikɾoɾɡɐnˈizmʊ
miguelismo	mˌiɡelˈizmʊ	mˌiɡelˈizmʊ
milenarismo	mˌilenaɾˈizmʊ	mˌilenaɾˈizmʊ
militarismo	mˌilitaɾˈizmʊ	mˌilitaɾˈizmʊ
mimetismo	mˌimetʃˈizmʊ	mˌimetʃˈizmʊ
minhotismo	mˌiɲotʃˈizmʊ	mˌiɲotʃˈizmʊ
ministerialismo	mˌinistˌeɾialˈizmʊ	mˌinistˌeɾialˈizmʊ
misantropismo	mˌizɐ̃ntɾopˈizmʊ	mˌizɐ̃ntɾopˈizmʊ
missionarismo	mˌisjonaɾˈizmʊ	mˌisjonaɾˈizmʊ
misticismo	mˌistʃisˈizmʊ	mˌistʃisˈizmʊ
mitismo	mˌitʃˈizmʊ	mˌitʃˈizmʊ
mobilismo	mˌobilˈizmʊ	mˌobilˈizmʊ
modalismo	mˌodalˈizmʊ	mˌodalˈizmʊ
modelismo	mˌodelˈizmʊ	mˌodelˈizmʊ
modernismo	mˌodeɾnˈizmʊ	mˌodeɾnˈizmʊ
modismo	mˌodʒˈizmʊ	mˌodʒˈizmʊ
monaquismo	mˌonakˈizmʊ	mˌonakˈizmʊ
monarquismo	mˌonaɾkˈizmʊ	mˌonaɾkˈizmʊ
monetarismo	mˌonetaɾˈizmʊ	mˌonetaɾˈizmʊ
mongolismo	mˌõŋɡolˈizmʊ	mˌõŋɡolˈizmʊ
monismo	mˌonˈizmʊ	mˌonˈizmʊ
monocromatismo	mˌonokɾˌomatʃˈizmʊ	mˌonokɾˌomatʃˈizmʊ
monogenismo	mˌonoʒenˈizmʊ	mˌonoʒenˈizmʊ
monolitismo	mˌonolitʃˈizmʊ	mˌonolitʃˈizmʊ
monomorfismo	mˌonomoɾfˈizmʊ	mˌonomoɾfˈizmʊ
monossilabismo	mˌonosˌilabˈizmʊ	mˌonosˌilabˈizmʊ
monotelismo	mˌonotelˈizmʊ	mˌonotelˈizmʊ
montanhismo	mˌõntɐ̃ɲˈizmʊ	mˌõntɐ̃ɲˈizmʊ
moralismo	mˌoɾalˈizmʊ	mˌoɾalˈizmʊ
morfinismo	mˌoɾfinˈizmʊ	mˌoɾfinˈizmʊ
morfismo	mˌoɾfˈizmʊ	mˌoɾfˈizmʊ
mormonismo	mˌoɾmonˈizmʊ	mˌoɾmonˈizmʊ
motociclismo	mˌotosiklˈizmʊ	mˌotosiklˈizmʊ
muçulmanismo	mˌusuwmɐnˈizmʊ	mˌusuwmɐnˈizmʊ
multiculturalismo	mˌuwtʃikˌuwtuɾalˈizmʊ	mˌuwtʃikˌuwtuɾalˈizmʊ
mundanismo	mˌũndɐnˈizmʊ	mˌũndɐnˈizmʊ
municipalismo	mˌunisˌipalˈizmʊ	mˌunisˌipalˈizmʊ
mutacionismo	mˌutasjonˈizmʊ	mˌutasjonˈizmʊ
mutismo	mˌutʃˈizmʊ	mˌutʃˈizmʊ
mutualismo	mˌutualˈizmʊ	mˌutualˈizmʊ
nacionalismo	nˌasjonalˈizmʊ	nˌasjonalˈizmʊ
namorismo	nˌɐmoɾˈizmʊ	nˌɐmoɾˈizmʊ
nanismo	nˌɐnˈizmʊ	nˌɐnˈizmʊ
napoleonismo	nˌapolˌeonˈizmʊ	nˌapolˌeonˈizmʊ
narcisismo	nˌaɾsizˈizmʊ	nˌaɾsizˈizmʊ
narcotismo	nˌaɾkotʃˈizmʊ	nˌaɾkotʃˈizmʊ
nativismo	nˌatʃivˈizmʊ	nˌatʃivˈizmʊ
naturalismo	nˌatuɾalˈizmʊ	nˌatuɾalˈizmʊ
naturismo	nˌatuɾˈizmʊ	nˌatuɾˈizmʊ
nazismo	nˌazˈizmʊ	nˌazˈizmʊ
negativismo	nˌeɡatʃivˈizmʊ	nˌeɡatʃivˈizmʊ
neocatolicismo	nˌeokˌatolisˈizmʊ	nˌeokˌatolisˈizmʊ
neoclassicismo	nˌeoklˌasisˈizmʊ	nˌeoklˌasisˈizmʊ
neocolonialismo	nˌeokˌolonˌialˈizmʊ	nˌeokˌolonˌialˈizmʊ
neoconcretismo	nˌeokˌõŋkɾetʃˈizmʊ	nˌeokˌõŋkɾetʃˈizmʊ
neocriticismo	nˌeokɾˌitʃisˈizmʊ	nˌeokɾˌitʃisˈizmʊ
neodarwinismo	nˌeodˌaɾwinˈizmʊ	nˌeodˌaɾwinˈizmʊ
neokantismo	nˌeokɐ̃ntʃˈizmʊ	nˌeokɐ̃ntʃˈizmʊ
neoliberalismo	nˌeolˌibeɾalˈizmʊ	nˌeolˌibeɾalˈizmʊ
neologismo	nˌeoloʒˈizmʊ	nˌeoloʒˈizmʊ
neoplatonismo	nˌeoplˌatonˈizmʊ	nˌeoplˌatonˈizmʊ
neopositivismo	nˌeopˌozitʃivˈizmʊ	nˌeopˌozitʃivˈizmʊ
neorrealismo	nˌeoxˌealˈizmʊ	nˌeoxˌealˈizmʊ
neorromantismo	nˌeoxˌomɐ̃ntʃˈizmʊ	nˌeoxˌomɐ̃ntʃˈizmʊ
nepotismo	nˌepotʃˈizmʊ	nˌepotʃˈizmʊ
nervosismo	nˌeɾvozˈizmʊ	nˌeɾvozˈizmʊ
neutralismo	nˌeutɾalˈizmʊ	nˌeutɾalˈizmʊ
nevralgismo	nˌevɾaʊʒˈizmʊ	nˌevɾaʊʒˈizmʊ
nicotinismo	nˌikotʃinˈizmʊ	nˌikotʃinˈizmʊ
niilismo	njˌilˈizmʊ	njˌilˈizmʊ
nomadismo	nˌomadʒˈizmʊ	nˌomadʒˈizmʊ
nominalismo	nˌominalˈizmʊ	nˌominalˈizmʊ
nudismo	nˌudʒˈizmʊ	nˌudʒˈizmʊ
nutricionismo	nˌutɾisjonˈizmʊ	nˌutɾisjonˈizmʊ
objetivismo	ˌobʒetʃivˈizmʊ	ˌobʒetʃivˈizmʊ
obscurantismo	ˌobskuɾɐ̃ntʃˈizmʊ	ˌobskuɾɐ̃ntʃˈizmʊ
obstrucionismo	ˌobstɾusjonˈizmʊ	ˌobstɾusjonˈizmʊ
ocasionalismo	ˌokazjˌonalˈizmʊ	ˌokazjˌonalˈizmʊ
ocidentalismo	ˌosidˌeɪntalˈizmʊ	ˌosidˌeɪntalˈizmʊ
ocultismo	ˌokuwtʃˈizmʊ	ˌokuwtʃˈizmʊ
oficialismo	ˌofisˌialˈizmʊ	ˌofisˌialˈizmʊ
onanismo	ˌonɐnˈizmʊ	ˌonɐnˈizmʊ
onirismo	ˌoniɾˈizmʊ	ˌoniɾˈizmʊ
ontologismo	ˌõntoloʒˈizmʊ	ˌõntoloʒˈizmʊ
oportunismo	ˌopoɾtunˈizmʊ	ˌopoɾtunˈizmʊ
organicismo	ˌoɾɡɐnisˈizmʊ	ˌoɾɡɐnisˈizmʊ
organismo	ˌoɾɡɐnˈizmʊ	ˌoɾɡɐnˈizmʊ
orientalismo	ˌoɾiˌeɪntalˈizmʊ	ˌoɾiˌeɪntalˈizmʊ
ostracismo	ˌostɾasˈizmʊ	ˌostɾasˈizmʊ
otimismo	ˌotʃimˈizmʊ	ˌotʃimˈizmʊ
pacifismo	pˌasifˈizmʊ	pˌasifˈizmʊ
paganismo	pˌaɡɐnˈizmʊ	pˌaɡɐnˈizmʊ
paisagismo	pˌaɪzaʒˈizmʊ	pˌaɪzaʒˈizmʊ
